,#queryName,queryLength,firstQueryPos,lastQueryPos,hitName,hitLength,firstHitPos,lastHitPos,frame,hitDescription,numberOfHits,coverage,identity,evalue,score,hspLength,relIdentity
4436,1900_g,486,7.0,429.0,B3L1P4,142.0,2.0,142.0,1.0,Putative uncharacterized protein,5,1.0,87.0,4.0000000000000006e-45,185.0,142.0,0.62
4437,1901_g,2286,256.0,2283.0,Q8IFP1,2874.0,1095.0,2874.0,1.0,U5 small nuclear ribonucleoprotein-specific ,30,0.11,229.0,5e-111,407.0,317.0,0.73
4438,1902_g,5949,43.0,5940.0,B3L1P3,2605.0,15.0,2317.0,1.0,U5 small nuclear ribonucleoprotein-specific ,30,0.51,882.0,0.0,1719.0,1332.0,0.67
4439,1903_g,600,13.0,510.0,Q8IFP2,170.0,4.0,169.0,1.0,"40S ribosomal protein S19, putative",30,0.98,110.0,7.000000000000001e-60,234.0,166.0,0.67
4440,1904_g,1590,4.0,666.0,Q4Z7A3,357.0,52.0,272.0,1.0,Putative uncharacterized protein (Fragment) ,9,0.62,111.0,9.999999999999999e-64,249.0,221.0,0.51
4441,1905_g,939,1.0,675.0,Q8ID21,450.0,79.0,271.0,1.0,Putative uncharacterized protein,16,0.51,89.0,2.9999999999999998e-36,157.0,230.0,0.39
4442,1906_g,6792,1.0,4902.0,Q8ID22,1700.0,1.0,1699.0,1.0,"DNA repair endonuclease, putative",30,0.58,436.0,0.0,684.0,990.0,0.45
4443,1907_g,327,1.0,270.0,Q7RCS2,92.0,1.0,91.0,1.0,Mitochondrial import inner membrane translocase ,30,0.99,71.0,1e-35,153.0,91.0,0.79
4444,1908_g,7896,2842.0,7884.0,A5K9J1,2396.0,946.0,2387.0,1.0,Putative uncharacterized protein,30,0.05,105.0,9.999999999999999e-57,229.0,126.0,0.84
4445,1909_g,600,13.0,564.0,Q7RGK3,298.0,79.0,290.0,1.0,60S ribosomal protein L8,30,0.71,150.0,1.0000000000000001e-81,306.0,212.0,0.71
4446,1910_g,540,,,,,,,,,0,,,,,,
4447,1911_g,1488,433.0,945.0,Q8I1Y0,378.0,230.0,355.0,1.0,"6-cysteine protein, putative",2,0.45,44.0,1e-06,60.0,171.0,0.26
4448,1912_g,951,31.0,789.0,Q4YNY0,535.0,233.0,501.0,1.0,"Sequestrin, putative (Fragment)",5,0.52,89.0,1.9999999999999998e-26,125.0,277.0,0.33
4449,1913_g,1557,112.0,840.0,H1AAF0,2752.0,984.0,1203.0,1.0,Transmission-blocking target antigen P230 ,30,0.1,65.0,9e-07,60.0,266.0,0.25
4450,1914_g,702,22.0,540.0,Q4YNY0,535.0,275.0,501.0,1.0,"Sequestrin, putative (Fragment)",4,0.43,56.0,1e-10,71.0,229.0,0.25
4451,1915_g,663,136.0,657.0,Q4Z772,301.0,55.0,224.0,1.0,Putative uncharacterized protein,5,0.58,58.0,1e-19,101.0,175.0,0.34
4452,1916_g,2541,1909.0,2538.0,B3L0K9,212.0,5.0,212.0,1.0,"Ribosomal protein L13, putative",30,0.99,173.0,6e-100,371.0,210.0,0.83
4453,1917_g,3885,1.0,3876.0,O96221,1471.0,1.0,1460.0,1.0,Sec31p putative,30,0.76,595.0,0.0,1082.0,1124.0,0.53
4454,1918_g,1683,55.0,1680.0,B3L0L1,544.0,1.0,542.0,1.0,"T-complex protein 1, putative",30,1.0,374.0,0.0,773.0,544.0,0.69
4455,1919_g,690,184.0,573.0,B3LCU0,719.0,217.0,377.0,1.0,Putative uncharacterized protein,3,0.22,65.0,1.0000000000000001e-28,131.0,161.0,0.41
4456,1920_g,252,,,,,,,,,0,,,,,,
4457,1921_g,5025,1723.0,4908.0,Q7R905,1354.0,338.0,1289.0,1.0,Putative uncharacterized protein PY07065 ,10,0.83,335.0,2e-105,390.0,1119.0,0.3
4458,1922_g,1458,1.0,1203.0,Q8I5B9,524.0,1.0,397.0,1.0,Conserved Plasmodium protein,10,0.81,175.0,3.0000000000000004e-75,288.0,422.0,0.42
4459,1923_g,306,172.0,285.0,Q8I4W2,365.0,26.0,63.0,1.0,Conserved Plasmodium protein,2,0.1,27.0,1e-07,60.0,38.0,0.72
4460,1924_g,510,10.0,501.0,Q8I4W2,365.0,182.0,344.0,1.0,Conserved Plasmodium protein,3,0.45,104.0,2e-58,229.0,164.0,0.64
4461,1925_g,1053,1.0,1038.0,Q8I4W1,247.0,1.0,238.0,1.0,Conserved Plasmodium protein,7,1.41,136.0,3e-52,211.0,348.0,0.4
4462,1926_g,735,193.0,732.0,Q8I4W0,174.0,8.0,174.0,1.0,Conserved Plasmodium protein,30,1.03,99.0,1.9999999999999998e-50,204.0,180.0,0.55
4463,1927_g,1233,121.0,1209.0,Q8I4V9,531.0,6.0,354.0,1.0,Conserved protein,6,0.79,140.0,8e-48,196.0,419.0,0.34
4464,1928_g,927,7.0,912.0,Q7RM28,306.0,1.0,302.0,1.0,FK506-binding protein,30,0.99,218.0,4e-125,452.0,302.0,0.73
4465,1929_g,2460,1.0,1077.0,Q8I4V7,909.0,1.0,359.0,1.0,"Cyclin g-associated kinase, putative",30,0.39,245.0,8.000000000000001e-131,473.0,359.0,0.69
4466,1930_g,1376,948.0,1316.0,Q4Y6G1,249.0,106.0,229.0,3.0,Putative uncharacterized protein,6,0.5,65.0,3.9999999999999996e-30,138.0,125.0,0.52
4467,1931_g,1218,208.0,1209.0,Q8IER5,420.0,64.0,402.0,1.0,Putative uncharacterized protein,9,0.45,126.0,1e-57,229.0,187.0,0.68
4468,1932_g,4341,4.0,4236.0,Q8IER6,1479.0,1.0,1470.0,1.0,Putative uncharacterized protein,15,0.57,438.0,0.0,730.0,836.0,0.53
4469,1933_g,348,,,,,,,,,0,,,,,,
4470,1934_g,2478,73.0,2394.0,C5HX98,784.0,26.0,763.0,1.0,Cysteine-rich surface protein (Fragment) ,30,1.03,212.0,3e-68,265.0,811.0,0.27
4471,1935_g,9213,367.0,9192.0,Q7RJK4,2594.0,53.0,2590.0,1.0,DNA-directed RNA polymerase,30,0.82,789.0,0.0,1212.0,2125.0,0.38
4472,1936_g,2973,1057.0,2886.0,Q4YXG7,646.0,93.0,646.0,1.0,"Asparagine--t RNA ligase, putative",30,0.97,309.0,2e-154,552.0,626.0,0.5
4473,1937_g,747,253.0,744.0,Q8I407,395.0,233.0,395.0,1.0,Putative uncharacterized protein,8,0.42,84.0,1.9999999999999998e-42,177.0,164.0,0.52
4474,1938_g,2274,742.0,2073.0,Q962M2,462.0,35.0,418.0,1.0,PV1H14060_P,12,0.96,187.0,2e-85,322.0,444.0,0.43
4475,1939_g,381,,,,,,,,,0,,,,,,
4476,1940_g,3876,1.0,3819.0,B3L4H1,1247.0,1.0,1229.0,1.0,"Exportin 1, putative",30,1.02,989.0,0.0,1900.0,1274.0,0.78
4477,1941_g,2313,16.0,2307.0,O77313,783.0,5.0,783.0,1.0,"N-ethylmaleimide sensitive fusion protein, ",30,0.99,576.0,0.0,1065.0,779.0,0.74
4478,1942_g,2463,166.0,2436.0,O77314,1441.0,645.0,1433.0,1.0,Putative uncharacterized protein,8,0.16,94.0,2e-43,183.0,229.0,0.42
4479,1943_g,921,244.0,918.0,Q8ILD5,240.0,12.0,240.0,1.0,Protein-L-isoaspartate O-methyltransferase ,30,0.95,169.0,1e-79,301.0,229.0,0.74
4480,1944_g,1893,1.0,1890.0,A5K0S3,639.0,1.0,639.0,1.0,Putative uncharacterized protein,30,1.08,203.0,2e-57,229.0,689.0,0.3
4481,1945_g,240,,,,,,,,,0,,,,,,
4482,1946_g,825,1.0,822.0,Q8ILD3,269.0,1.0,269.0,1.0,"SF-assemblin, putative",30,1.03,185.0,6e-98,362.0,277.0,0.67
4483,1947_g,2568,52.0,2520.0,B3LBG3,1091.0,167.0,1038.0,1.0,Putative uncharacterized protein,30,0.4,230.0,1e-113,416.0,434.0,0.53
4484,1948_g,3366,1.0,1614.0,Q4X4V3,524.0,1.0,497.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.29,95.0,1e-44,187.0,154.0,0.62
4485,1949_g,2874,1.0,1629.0,B3L3N1,764.0,1.0,519.0,1.0,Putative uncharacterized protein,30,0.74,246.0,5e-129,468.0,566.0,0.44
4486,1950_g,2280,46.0,2277.0,Q8IJV2,600.0,7.0,600.0,1.0,Conserved Plasmodium protein,7,0.46,134.0,3e-67,262.0,274.0,0.49
4487,1951_g,1965,1.0,426.0,Q7RLK5,331.0,1.0,141.0,1.0,49 kDa zinc finger protein,30,0.43,92.0,1e-46,194.0,142.0,0.65
4488,1952_g,825,22.0,375.0,Q8IJV0,375.0,9.0,125.0,1.0,"Metallopeptidase, putative",30,0.31,59.0,4.0000000000000004e-24,117.0,118.0,0.5
4489,1953_g,2532,187.0,1503.0,A5K7C1,525.0,19.0,458.0,1.0,Putative uncharacterized protein,30,0.84,338.0,0.0,721.0,440.0,0.77
4490,1954_g,4064,580.0,4062.0,Q4Y3D7,928.0,10.0,804.0,1.0,Putative uncharacterized protein (Fragment) ,8,0.39,167.0,2.9999999999999996e-76,293.0,361.0,0.47
4491,1955_g,666,1.0,651.0,C0H4E6,270.0,1.0,190.0,1.0,Putative uncharacterized protein,30,0.81,131.0,9.999999999999999e-55,217.0,218.0,0.61
4492,1956_g,1584,7.0,1575.0,C0H4E5,560.0,2.0,558.0,1.0,"Zinc finger protein, putative",30,0.99,350.0,0.0,691.0,557.0,0.63
4493,1957_g,3813,,,,,,,,,0,,,,,,
4494,1958_g,3297,1045.0,1902.0,A5K9I0,1421.0,812.0,1108.0,1.0,Putative uncharacterized protein,5,0.21,112.0,1e-51,211.0,298.0,0.38
4495,1959_g,1092,59.0,1089.0,Q4YV91,350.0,3.0,350.0,1.0,Putative uncharacterized protein,30,0.97,185.0,2e-90,330.0,339.0,0.55
4496,1960_g,5165,3.0,4526.0,Q7RJE3,1496.0,50.0,1496.0,3.0,Mus musculus GCN2alpha,30,1.08,633.0,0.0,947.0,1616.0,0.4
4497,1961_g,1842,289.0,1623.0,B3L9X3,498.0,62.0,460.0,1.0,Putative uncharacterized protein,5,0.9,193.0,8.999999999999999e-97,360.0,449.0,0.43
4498,1962_g,216,,,,,,,,,0,,,,,,
4499,1963_g,756,97.0,672.0,Q8IL28,292.0,92.0,283.0,1.0,Apicoplast 1-acyl-sn-glycerol-3-phosphate ,30,0.66,126.0,2e-77,293.0,192.0,0.66
4500,1964_g,219,,,,,,,,,0,,,,,,
4501,1965_g,1986,10.0,1983.0,A5K6P0,658.0,5.0,658.0,1.0,Putative uncharacterized protein,14,1.01,449.0,0.0,785.0,664.0,0.68
4502,1966_g,2286,253.0,2277.0,Q8I2X7,820.0,144.0,818.0,1.0,"ATP-dependent RNA Helicase, putative",30,0.82,579.0,0.0,1094.0,675.0,0.86
4503,1967_g,1098,1.0,1062.0,B3L2J5,353.0,1.0,341.0,1.0,"ATP binding protein, putative",30,1.01,255.0,1.0000000000000001e-145,521.0,357.0,0.72
4504,1968_g,2925,1174.0,2922.0,B3L2J7,652.0,29.0,652.0,1.0,"Heat shock protein, putative",30,0.96,529.0,0.0,1029.0,624.0,0.85
4505,1969_g,1062,1.0,1059.0,Q8I2X3,396.0,44.0,396.0,1.0,Glideosome-associated protein 50,30,0.89,253.0,2.0000000000000002e-145,520.0,353.0,0.72
4506,1970_g,711,1.0,705.0,Q8IDL7,204.0,1.0,204.0,1.0,"Step II splicing factor, putative",30,1.18,103.0,9.999999999999999e-33,145.0,240.0,0.43
4507,1971_g,627,1.0,624.0,Q8IDL6,1394.0,1200.0,1394.0,1.0,"Elongation factor Tu, putative",30,0.15,156.0,5.000000000000001e-81,305.0,208.0,0.75
4508,1972_g,1871,105.0,1835.0,A5K8C0,1389.0,658.0,1196.0,3.0,"Translation elongation factor, putative ",30,0.2,143.0,5e-67,261.0,280.0,0.52
4509,1973_g,1956,22.0,1698.0,Q7RLB9,1308.0,7.0,551.0,1.0,"Elongation factor Tu family, putative ",30,0.44,328.0,2e-175,621.0,569.0,0.58
4510,1974_g,6924,202.0,6918.0,B3L8A9,3394.0,1143.0,3377.0,1.0,Putative uncharacterized protein,12,0.27,261.0,6e-90,339.0,930.0,0.29
4511,1975_g,3534,1717.0,3513.0,A5KAK9,843.0,242.0,840.0,1.0,Putative uncharacterized protein,30,0.71,341.0,0.0,709.0,599.0,0.57
4512,1976_g,210,,,,,,,,,0,,,,,,
4513,1977_g,2994,157.0,2979.0,A5KAL0,997.0,61.0,994.0,1.0,Putative uncharacterized protein,15,0.95,495.0,0.0,959.0,946.0,0.53
4514,1978_g,1980,1.0,1086.0,B3L014,595.0,1.0,362.0,1.0,Flap endonuclease 1,30,0.61,323.0,3e-158,564.0,362.0,0.9
4515,1979_g,5735,3.0,5573.0,C6KSZ7,2528.0,234.0,2479.0,3.0,Putative uncharacterized protein,11,0.11,131.0,2e-65,258.0,266.0,0.5
4516,1980_g,1941,1.0,1869.0,C6KSZ6,705.0,1.0,701.0,1.0,"Cyclin-dependent protein kinase, predicted ",30,0.46,240.0,2.0000000000000002e-131,475.0,322.0,0.75
4517,1981_g,6193,1459.0,5508.0,C6KSZ5,2733.0,198.0,1451.0,1.0,"Ribonuclease, putative",30,0.14,172.0,8.000000000000001e-88,332.0,378.0,0.46
4518,1982_g,2025,202.0,2019.0,Q4XN07,600.0,1.0,599.0,1.0,Putative uncharacterized protein (Fragment) ,15,1.04,327.0,7e-154,550.0,625.0,0.53
4519,1983_g,1341,67.0,657.0,A5K9T5,218.0,1.0,197.0,1.0,Proteasome subunit beta type,30,0.9,151.0,2e-87,328.0,197.0,0.77
4520,1984_g,4188,1057.0,4173.0,Q7RBG7,1037.0,277.0,1020.0,1.0,Rad32-related,30,0.24,153.0,3e-88,333.0,244.0,0.63
4521,1985_g,1167,163.0,993.0,Q4XTN9,318.0,27.0,255.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.91,84.0,8.000000000000001e-28,130.0,289.0,0.3
4522,1986_g,2772,484.0,2766.0,O77347,836.0,125.0,835.0,1.0,"RING zinc finger protein, putative",30,0.42,260.0,1e-111,410.0,349.0,0.75
4523,1987_g,3207,4.0,1596.0,Q7PDT3,721.0,48.0,537.0,1.0,"TPR Domain, putative",17,0.77,140.0,4.0000000000000003e-29,136.0,553.0,0.26
4524,1988_g,915,1.0,912.0,A5KBD6,303.0,1.0,303.0,1.0,26S proteasome regulatory particle non-ATPase ,30,1.0,177.0,7e-92,342.0,304.0,0.59
4525,1989_g,1335,133.0,948.0,O77344,440.0,50.0,348.0,1.0,Glycogen synthase kinase 3,30,0.69,198.0,1.0000000000000001e-112,412.0,302.0,0.66
4526,1990_g,1728,,,,,,,,,0,,,,,,
4527,1991_g,2823,856.0,1125.0,Q7RB04,961.0,208.0,297.0,1.0,Putative uncharacterized protein PY06345 ,3,0.09,28.0,1e-07,64.0,91.0,0.31
4528,1992_g,2070,697.0,1857.0,Q8I1R5,802.0,265.0,679.0,1.0,"LETM1-like protein, putative",30,0.53,296.0,1e-129,469.0,422.0,0.71
4529,1993_g,177,,,,,,,,,0,,,,,,
4530,1994_g,1530,16.0,1509.0,Q95US9,589.0,4.0,515.0,1.0,Thymidylate synthase,30,0.88,309.0,6.999999999999999e-172,609.0,517.0,0.6
4531,1995_g,990,1.0,966.0,A5K4C3,379.0,51.0,372.0,1.0,"Actin, putative",30,0.85,238.0,8.999999999999999e-142,508.0,322.0,0.74
4532,1996_g,333,13.0,315.0,A5K4C4,209.0,101.0,201.0,1.0,Putative uncharacterized protein,15,0.48,56.0,1e-27,127.0,101.0,0.56
4533,1997_g,1623,151.0,1563.0,Q8IIQ3,579.0,76.0,562.0,1.0,Conserved Plasmodium protein,10,0.88,190.0,5e-80,304.0,510.0,0.38
4534,1998_g,1446,1.0,1437.0,Q4YVI1,489.0,1.0,489.0,1.0,Putative uncharacterized protein,30,1.03,215.0,4e-104,384.0,503.0,0.43
4535,1999_g,1128,1.0,1011.0,A5K4C7,349.0,1.0,337.0,1.0,"Replication factor C subunit 5, putative ",30,0.97,230.0,5e-123,446.0,337.0,0.69
4536,2000_g,2829,928.0,2820.0,B3L4R4,557.0,136.0,517.0,1.0,Putative uncharacterized protein,7,0.29,49.0,2e-17,97.0,161.0,0.31
4537,2001_g,99,,,,,,,,,0,,,,,,
4538,2002_g,2722,227.0,2686.0,B3L639,8757.0,347.0,1131.0,2.0,Putative uncharacterized protein,8,0.1,288.0,3e-132,478.0,845.0,0.35
4539,2003_g,1965,43.0,924.0,B3L639,8757.0,1243.0,1575.0,1.0,Putative uncharacterized protein,7,0.04,127.0,2e-58,233.0,333.0,0.39
4540,2004_g,2196,217.0,984.0,Q4YNV9,1040.0,268.0,522.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.26,91.0,8.999999999999998e-25,121.0,269.0,0.34
4541,2005_g,11814,76.0,11808.0,B3L639,8757.0,2423.0,6081.0,1.0,Putative uncharacterized protein,10,0.03,140.0,1.0000000000000001e-75,293.0,258.0,0.55
4542,2006_g,2139,4.0,2124.0,Q4YYN4,700.0,1.0,699.0,1.0,Putative uncharacterized protein,30,1.04,380.0,0.0,684.0,725.0,0.53
4543,2007_g,3483,814.0,3468.0,Q8IIC8,1336.0,431.0,1333.0,1.0,Conserved Plasmodium protein,7,0.7,451.0,0.0,851.0,934.0,0.49
4544,2008_g,870,1.0,864.0,Q8IIC9,555.0,267.0,554.0,1.0,"Translation elongation factor EF-1, subunit ",30,0.52,247.0,1e-137,494.0,288.0,0.86
4545,2009_g,942,415.0,849.0,B3L538,545.0,102.0,246.0,1.0,"Translation elongation factor EF-1, putative ",30,0.27,139.0,7.000000000000001e-75,286.0,145.0,0.96
4546,2010_g,2022,1006.0,2016.0,Q8IID1,814.0,378.0,715.0,1.0,"Leucine-rich repeat protein 11, LRR11 ",10,0.42,205.0,2e-101,375.0,340.0,0.61
4547,2011_g,4317,580.0,2010.0,Q8IBT4,546.0,43.0,539.0,1.0,"Cysteine desulfurase, putative",30,0.92,267.0,8e-137,494.0,502.0,0.54
4548,2012_g,984,1.0,981.0,Q8IBT2,327.0,1.0,327.0,1.0,Eukaryotic translation initiation factor ,30,1.0,242.0,5.9999999999999996e-151,538.0,327.0,0.75
4549,2013_g,1002,1.0,972.0,Q8IBT1,322.0,1.0,320.0,1.0,"Drug metabolite transporter, putative ",29,1.01,227.0,1.0000000000000001e-126,458.0,324.0,0.71
4550,2014_g,924,331.0,921.0,A5K614,303.0,122.0,303.0,1.0,"Prohibitin-like protein, putative",12,0.65,112.0,1e-61,242.0,197.0,0.57
4551,2015_g,333,1.0,258.0,A5K615,87.0,1.0,86.0,1.0,Putative uncharacterized protein,11,0.99,59.0,7.000000000000001e-31,137.0,86.0,0.69
4552,2016_g,465,1.0,462.0,Q9U8B7,192.0,39.0,192.0,1.0,Small GTP-binding protein,30,0.8,138.0,6.999999999999999e-69,264.0,154.0,0.9
4553,2017_g,9906,2404.0,3333.0,Q4YWH1,474.0,152.0,461.0,1.0,"RNA-binding protein of pumilio/mpt5 family, ",30,0.65,200.0,2e-101,378.0,310.0,0.65
4554,2018_g,1092,28.0,1089.0,Q4XSG8,361.0,7.0,361.0,1.0,Putative uncharacterized protein,30,0.98,222.0,9.999999999999999e-131,471.0,355.0,0.63
4555,2019_g,3693,1.0,3678.0,Q8I358,1311.0,1.0,1256.0,1.0,"Exoribonuclease, putative",30,1.04,643.0,0.0,1063.0,1358.0,0.48
4556,2020_g,1722,376.0,1707.0,Q4YV73,470.0,25.0,466.0,1.0,Putative uncharacterized protein,30,0.95,229.0,5e-121,440.0,445.0,0.52
4557,2021_g,1848,223.0,1224.0,B3L3A3,615.0,188.0,513.0,1.0,Putative uncharacterized protein,6,0.54,131.0,6e-46,191.0,334.0,0.4
4558,2022_g,2073,1.0,2067.0,Q4XRF6,682.0,1.0,681.0,1.0,Putative uncharacterized protein,15,0.64,248.0,1e-136,493.0,439.0,0.57
4559,2023_g,2349,4.0,2340.0,O97303,693.0,3.0,691.0,1.0,Putative uncharacterized protein,25,0.32,145.0,3.9999999999999997e-63,248.0,224.0,0.65
4560,2024_g,3592,122.0,3040.0,O97306,949.0,12.0,833.0,2.0,Putative uncharacterized protein,6,0.73,228.0,1.9999999999999998e-54,220.0,691.0,0.33
4561,2025_g,2646,1201.0,2640.0,Q8IJN4,560.0,72.0,559.0,1.0,Conserved Plasmodium protein,7,0.89,251.0,4e-129,468.0,500.0,0.51
4562,2026_g,2436,25.0,2385.0,Q7RTE9,832.0,14.0,832.0,1.0,"Streptococcus pyogenes AMV258, putative ",12,1.01,336.0,5e-166,590.0,840.0,0.4
4563,2101_g,648,1.0,642.0,C0H5I9,367.0,14.0,224.0,1.0,"GTP binding protein, putative",30,0.66,157.0,1e-69,267.0,242.0,0.65
4564,2102_g,5940,4093.0,5919.0,Q7RHQ7,521.0,3.0,519.0,1.0,Putative uncharacterized protein PY03927 ,8,0.69,122.0,3e-51,211.0,359.0,0.34
4565,2103_g,4248,1.0,2532.0,Q7RA44,1044.0,1.0,795.0,1.0,Putative uncharacterized protein PY06661 ,6,0.5,171.0,5.0000000000000005e-68,266.0,523.0,0.33
4566,2104_g,4101,43.0,4074.0,C0H4G8,1446.0,2.0,1354.0,1.0,Putative uncharacterized protein,8,0.1,83.0,6e-33,149.0,148.0,0.57
4567,2105_g,4428,1.0,4191.0,Q4Z2N1,1538.0,60.0,1304.0,1.0,Putative uncharacterized protein,9,0.78,395.0,8e-116,424.0,1200.0,0.33
4568,2106_g,1677,25.0,1620.0,B3L5V7,947.0,19.0,916.0,1.0,Putative uncharacterized protein,10,0.33,123.0,7e-59,234.0,309.0,0.4
4569,2107_g,1290,1.0,1287.0,Q7RKU2,393.0,1.0,393.0,1.0,Drosophila melanogaster CG12259 gene product ,30,0.53,170.0,1e-79,302.0,207.0,0.83
4570,2108_g,747,1.0,744.0,Q4XX52,316.0,69.0,316.0,1.0,Putative uncharacterized protein,30,0.79,147.0,3e-82,310.0,249.0,0.6
4571,2109_g,327,4.0,318.0,A5K6D9,280.0,3.0,110.0,1.0,Putative uncharacterized protein,2,0.39,38.0,1e-12,77.0,110.0,0.35
4572,2110_g,1812,448.0,1806.0,C0H522,780.0,201.0,780.0,1.0,Putative uncharacterized protein,1,0.77,164.0,2e-44,186.0,599.0,0.28
4573,2111_g,1104,52.0,1047.0,B3L378,407.0,55.0,407.0,1.0,Putative uncharacterized protein,5,0.94,116.0,2.0000000000000003e-34,151.0,383.0,0.31
4574,2112_g,2031,46.0,2025.0,Q8I383,843.0,69.0,842.0,1.0,Putative uncharacterized protein,30,0.2,136.0,7.000000000000001e-75,287.0,170.0,0.8
4575,2113_g,969,31.0,966.0,Q4YP56,351.0,5.0,351.0,1.0,Putative uncharacterized protein,30,0.99,205.0,4e-111,406.0,347.0,0.6
4576,2114_g,4392,88.0,4302.0,Q8IAV1,1210.0,29.0,1176.0,1.0,Putative uncharacterized protein,11,1.01,394.0,0.0,649.0,1227.0,0.33
4577,2115_g,2760,118.0,2757.0,Q8IAV0,912.0,6.0,912.0,1.0,"Methyltransferase, putative",30,0.65,262.0,6.000000000000001e-125,454.0,596.0,0.44
4578,2116_g,1779,1.0,1776.0,C0H4U0,608.0,1.0,608.0,1.0,Putative uncharacterized protein,30,1.0,423.0,0.0,779.0,610.0,0.7
4579,2117_g,2862,496.0,2256.0,A5JZF4,880.0,87.0,653.0,1.0,"Formin-binding protein, putative",30,0.7,295.0,2e-141,509.0,619.0,0.48
4580,2118_g,696,85.0,636.0,A5JZF2,205.0,13.0,197.0,1.0,"ADP-ribosylation factor, putative",30,0.9,120.0,6e-65,252.0,185.0,0.65
4581,2119_g,3873,1.0,1713.0,Q8IEF3,1601.0,1.0,539.0,1.0,"Inositol polyphosphate kinase, putative ",30,0.19,211.0,4e-117,429.0,311.0,0.68
4582,2120_g,1785,577.0,1614.0,G0R1R1,504.0,89.0,444.0,1.0,Putative uncharacterized protein,10,0.75,86.0,1e-07,63.0,380.0,0.23
4583,2121_g,867,,,,,,,,,0,,,,,,
4584,2122_g,5016,1.0,5007.0,A5K561,1716.0,1.0,1714.0,1.0,"Myosin heavy chain subunit, putative",30,0.63,515.0,0.0,775.0,1079.0,0.48
4585,2123_g,507,1.0,504.0,Q8IHW1,167.0,1.0,167.0,1.0,Conserved Plasmodium protein,5,1.01,77.0,6e-33,144.0,169.0,0.46
4586,2124_g,1221,10.0,1218.0,Q8IHW2,361.0,2.0,361.0,1.0,Conserved Plasmodium protein,7,1.12,209.0,1.9999999999999998e-97,361.0,403.0,0.52
4587,2125_g,222,,,,,,,,,0,,,,,,
4588,2126_g,2865,145.0,2358.0,C5HXA3,795.0,31.0,710.0,1.0,Cysteine-rich surface protein (Fragment) ,30,0.96,181.0,1e-36,161.0,767.0,0.24
4589,2127_g,2592,1183.0,2412.0,C5HDX5,795.0,320.0,704.0,1.0,Cysteine-rich surface protein (Fragment) ,30,0.52,104.0,5e-25,122.0,417.0,0.25
4590,2128_g,3006,1.0,1218.0,A5JZ33,928.0,1.0,284.0,1.0,Putative uncharacterized protein,8,0.17,75.0,6e-22,112.0,158.0,0.48
4591,2129_g,3957,1624.0,3954.0,B3LBK2,924.0,132.0,924.0,1.0,DNA ligase,30,0.86,613.0,0.0,1217.0,794.0,0.78
4592,2130_g,618,31.0,612.0,B3LBK4,193.0,9.0,192.0,1.0,Putative uncharacterized protein,6,1.08,92.0,9.999999999999999e-43,177.0,209.0,0.45
4593,2131_g,1926,10.0,1917.0,Q8IES1,613.0,2.0,611.0,1.0,Putative uncharacterized protein,24,1.08,230.0,4e-89,334.0,659.0,0.35
4594,2132_g,909,7.0,897.0,Q7RDB3,371.0,4.0,353.0,1.0,Putative uncharacterized protein PY05510 ,30,0.95,162.0,4e-77,293.0,351.0,0.47
4595,2133_g,3777,1.0,3774.0,Q8IJB9,838.0,1.0,838.0,1.0,Conserved Plasmodium protein,7,0.34,109.0,3e-33,150.0,288.0,0.38
4596,2134_g,360,,,,,,,,,0,,,,,,
4597,2135_g,1335,79.0,321.0,D3YHU2,363.0,6.0,86.0,1.0,Putative uncharacterized protein (Fragment) ,6,0.22,30.0,9e-13,80.0,81.0,0.38
4598,2136_g,150,,,,,,,,,0,,,,,,
4599,2137_g,1248,412.0,1245.0,Q7R987,455.0,180.0,455.0,1.0,Putative uncharacterized protein PY06977 ,30,0.61,189.0,5e-96,357.0,279.0,0.68
4600,2138_g,1146,1.0,804.0,Q7R986,275.0,1.0,236.0,1.0,Putative uncharacterized protein PY06978 ,7,0.98,129.0,6e-50,203.0,269.0,0.48
4601,2139_g,4527,2422.0,3948.0,Q8IDJ0,521.0,151.0,514.0,1.0,Putative uncharacterized protein,30,0.21,53.0,2e-20,108.0,108.0,0.5
4602,2140_g,135,,,,,,,,,0,,,,,,
4603,2141_g,552,,,,,,,,,0,,,,,,
4604,2142_g,2445,151.0,2148.0,C5HX81,795.0,59.0,710.0,1.0,Cysteine-rich surface protein (Fragment) ,30,0.88,172.0,4.0000000000000006e-34,152.0,697.0,0.25
4605,2143_g,390,,,,,,,,,0,,,,,,
4606,2144_g,678,,,,,,,,,0,,,,,,
4607,2145_g,2487,10.0,2469.0,Q7RRG4,954.0,5.0,947.0,1.0,Putative uncharacterized protein PY00757 ,30,0.55,343.0,0.0,726.0,526.0,0.66
4608,2146_g,13280,147.0,13214.0,O77372,4981.0,284.0,4960.0,3.0,Putative uncharacterized protein,19,0.19,304.0,5.999999999999999e-106,393.0,933.0,0.33
4609,2147_g,9370,1.0,9330.0,A5K544,3979.0,2.0,3123.0,1.0,Adenylate and Guanylate cyclase catalytic ,30,0.17,450.0,0.0,740.0,674.0,0.67
4610,2148_g,177,,,,,,,,,0,,,,,,
